Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
29499068,"Food Wars!: Shokugeki no Soma, Vol. 14: The Magician Returns!",Yuto Tsukuda,"Tsukuda, Yuto","Shun Saeki, Yuki Morisaki","=""142158655X""","=""9781421586557""",4,4.36,VIZ Media LLC,Paperback,192,2016,2015,2016/04/23,2016/04/22,"food-wars, digital-copy, manga, book-to-tv-or-movie","food-wars (#14), digital-copy (#8), manga (#27), book-to-tv-or-movie (#60)",read,https://chyneyee.com/2016/04/23/food-wars-vol-14-shokugeki-no-soma-food-wars-shokugeki-no-soma-14-yuuto-tsukuda-shun-saeki-yuki-morisaki/<br/><br/>This volume has an interesting content as the main focus is about Soma finding his own direction and specialty instead of randomly cooking whatever he wants. He starts to find out his own weaknesses and trying his best to overcome them. He tries to understand his own limitations and searching for a specialty that he can master with it.,,,1,,,0,,,,,
29499034,"Food Wars!: Shokugeki no Soma, Vol. 15: The Moon Festival",Yuto Tsukuda,"Tsukuda, Yuto","Shun Saeki, Yuki Morisaki","=""1421588145""","=""9781421588148""",4,4.27,VIZ Media LLC,Paperback,200,2016,2015,2016/04/23,2016/04/23,"food-wars, manga, digital-copy, book-to-tv-or-movie","food-wars (#15), manga (#28), digital-copy (#9), book-to-tv-or-movie (#59)",read,"https://chyneyee.com/2016/04/23/food-wars-vol-15-shokugeki-no-soma-food-wars-shokugeki-no-soma-15-yuuto-tsukuda-shun-saeki-yuki-morisaki/<br/><br/>I’m speechless and felt angry at the same time when I was reading this volume. I have the same feeling as Soma’s friends when he is so ambitious and wanted to win against Kuga, one of the Tootsuki Elite Ten members. I’m not looking down on his capabilities but as I continuously reading this volume, how I wish Soma never participate in the festival and set up a booth in front of Kuga.",,,1,,,0,,,,,
31140402,"Food Wars!: Shokugeki no Soma, Vol. 16",Yuto Tsukuda,"Tsukuda, Yuto","Saeki Shun, Yuki Morisaki","=""1421590182""","=""9781421590189""",5,4.26,VIZ Media LLC,Paperback,192,2017,2016,2016/04/23,2016/04/23,"digital-copy, food-wars, manga, book-to-tv-or-movie","digital-copy (#10), food-wars (#16), manga (#29), book-to-tv-or-movie (#62)",read,https://chyneyee.com/2016/04/23/food-wars-vol-16-shokugeki-no-soma-food-wars-shokugeki-no-soma-16-yuuto-tsukuda-shun-saeki-yuki-morisaki/<br/><br/>A lot of surprises emerge in this volume and the story reaches another climax since the final match. The direction of Tootsuki Academy has changed and I’m pretty sure everyone can’t wait to know the future of the academy.,,,1,,,0,,,,,
31140457,"Food Wars!: Shokugeki no Soma, Vol. 17: Making an Example",Yuto Tsukuda,"Tsukuda, Yuto","Saeki Shun, Yuki Morisaki","=""1421590948""","=""9781421590943""",4,4.28,VIZ Media LLC,Paperback,192,2017,2016,2016/04/24,2016/04/23,"digital-copy, food-wars, manga, book-to-tv-or-movie","digital-copy (#11), food-wars (#17), manga (#30), book-to-tv-or-movie (#58)",read,"https://chyneyee.com/2016/04/24/food-wars-vol-17-shokugeki-no-soma-food-wars-shokugeki-no-soma-17-yuuto-tsukuda-shun-saeki-yuki-morisaki/<br/><br/>Sometimes, I will think how many people in this world have such a strong determination like Soma. He has so much passion in his cooking and he never gives up and dare to face unlimited failures. How I wish most of us have that kind of courage in ourselves.",,,1,,,0,,,,,
16939932,Laura,Vera Caspary,"Caspary, Vera",,"=""0099572788""","=""9780099572787""",4,4.00,Vintage,Paperback,170,2012,1942,2016/08/17,2016/02/28,"classics, book-to-tv-or-movie, mystery-crime, library-loan","classics (#9), book-to-tv-or-movie (#28), mystery-crime (#34), library-loan (#45)",read,"https://chyneyee.com/2016/08/17/laura-vera-caspary/<br/><br/>This classic mystery novel is brilliantly written. The author is able to convince the readers to believe someone is the murderer and everyone is a suspect. You won't be able to get the killer right unless you finish reading the story. The plot is absorbing and the readers can't stop reading to find out who is the killer. <br/> <br/>I can't remember when was the last time that I finished a book within two days. It never happened to me if I read a classic novel. I always struggle to understand classic stories but I really enjoyed this novel and the story is not too difficult for me. I enjoyed reading this much more than 'The Big Sleep' by Raymond Chandler. Sorry to the fans of Raymond Chandler, it's just me that haven't reach to the level to understand his writing style.",,"Library Loan from Haymarket Library, Sydney.",1,,,0,,,,,
31366466,"Assassination Classroom, Vol. 1",Yūsei Matsui,"Matsui, Yūsei",,"=""""","=""""",4,4.42,Viz Media,ebook,188,2014,2012,2016/08/21,2016/08/21,"digital-copy, manga, book-to-tv-or-movie, assassination-classroom","digital-copy (#12), manga (#31), book-to-tv-or-movie (#35), assassination-classroom (#1)",read,"https://chyneyee.com/2016/08/21/ansatsu-kyoushitsu-vol-1-assassination-classroom-1-yusei-matsuui/<br/><br/>This is one of the most loveable and cutest monster I ever read so far. What a character! Koro Sensei has such a loving personality. Despite all the assassination attempts, he still cares for his students. There was one time when a student has created a poisonous drink for him, he expresses his concern about the student’s safety of doing so.<br/><br/>Seriously, I guess a lot of readers have no idea how the author or mangaka can come up such a brilliant plot. An unusual plot about students trying to kill their strange teacher with various methods. I’m looking forward for more fun or interesting methods for the assassination and of course, more funny things about Koro Sensei.",,,1,,,0,,,,,
212844,The Number Devil: A Mathematical Adventure,Hans Magnus Enzensberger,"Enzensberger, Hans Magnus","Rotraut Susanne Berner, Michael Henry Heim","=""0805057706""","=""9780805057706""",3,3.92,Henry Holt and Company,Hardcover,263,1998,1997,2016/08/31,2014/11/03,"children, library-loan, fantasy","children (#23), library-loan (#48), fantasy (#11)",read,https://chyneyee.com/2016/08/31/the-number-devil-a-mathematical-adventure-hans-magnus-enzensberger/<br/><br/>This book is suitable for all ages and I suggest that it’s better to take a break after each chapter so that your mind can have a rest before learning the next problem. Please don’t try to quickly finish the book else you will easily get annoyed with the numbers. This book is not meant for quick reading even though the words in the book were easy but the content needs some thinking.,,"Library loan from Haymarket Library, Sydney",1,,,0,,,,,
17590158,The Accidental Apprentice,Vikas Swarup,"Swarup, Vikas",,"=""1471113167""","=""9781471113161""",4,3.42,Simon & Schuster Ltd,Paperback,436,2013,2007,2016/09/16,2016/09/19,"mystery-thriller, library-loan","mystery-thriller (#10), library-loan (#49)",read,"https://chyneyee.com/2016/09/20/the-accidental-apprentice-vikas-swarup/<br/><br/>Every given tests is to test the principles and moral values of a human being instead of the business view. I couldn't agree more that other attributes are important as well and not just monetary values and business mind.<br/><br/>Reading his book is like watching a Bollywood movie. Despite some of the stories are unbelievable especially when an ordinary person with so many unreasonable abilities (more than what you can imagine), I still love to read his books. It's probably extravagant if I say that he is like the Asian version of Paulo Coelho. Both authors have several similarities. Their stories are always extraordinary with a lot of life lessons for the readers to ponder and to understand the true meaning of life.",,"Loan from Haymarket Library, Sydney",1,,,0,,,,,
870,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169208""","=""9781591169208""",4,4.51,VIZ Media LLC,Paperback,192,2005,2002,2016/12/05,2016/11/30,"digital-copy, manga, book-to-tv-or-movie, fullmetal-alchemist","digital-copy (#13), manga (#32), book-to-tv-or-movie (#36), fullmetal-alchemist (#1)",read,https://chyneyee.com/2016/12/06/fullmetal-alchemist-vol-1-fullmetal-alchemist-1-hiromu-arakawa-akira-watanabe/<br/><br/>The plot follows the adventures of two alchemist brothers named Edward and Alphonse Elric. They are striving to find the legendary Philosopher’s Stone so that they may recover parts of their bodies that they lost in an attempt to bring their mother back to life.,,,1,,,0,,,,,
32867467,"Food Wars!: Shokugeki no Soma, Vol. 18",Yuto Tsukuda,"Tsukuda, Yuto","Shun Saeki, Yuki Morisaki","=""1421593343""","=""9781421593340""",4,4.26,VIZ Media LLC,Paperback,192,2017,2016,2016/12/11,2016/12/10,"food-wars, digital-copy, manga, book-to-tv-or-movie","food-wars (#18), digital-copy (#14), manga (#33), book-to-tv-or-movie (#54)",read,"https://chyneyee.com/2016/12/11/food-wars-vol-18-shokugeki-no-soma-food-wars-shokugeki-no-soma-18-yuuto-tsukuda-shun-saeki-yuki-morisaki/<br/><br/>Soma has a lot of positive energy which most of us wish we can have that kind of strong mentality in us - the determination to do what is believe to be right and the ‘never give up’ attitude even facing a stronger and more powerful opponent. Despite the winner is already decided before the competition, Soma’s level of confidence that he has for himself and his courage to strive until the end are remarkably impressive. It seems there are a lot of positive attitude we should learn from Soma which we can apply into our lives.",,,1,,,0,,,,,
32919024,"Food Wars!: Shokugeki no Soma, Vol. 19: Those Who Reach For The Top",Yuto Tsukuda,"Tsukuda, Yuto","Shun Saeki, Yuki Morisaki, Adrienne Beck","=""1421593351""","=""9781421593357""",4,4.27,VIZ Media LLC,Paperback,192,2017,2016,2016/12/13,2016/12/13,"digital-copy, manga, food-wars, book-to-tv-or-movie","digital-copy (#15), manga (#34), food-wars (#19), book-to-tv-or-movie (#53)",read,"https://chyneyee.com/2016/12/14/food-wars-vol-19-shokugeki-no-soma-food-wars-shokugeki-no-soma-19-yuuto-tsukuda-shun-saeki-yuki-morisaki/<br/><br/>What I loved about this volume is the admiration from the opponent for Soma’s skill which leads to the invitation to ask Soma to join the Central. Also, at least there is a slight twist for the battle with the Central in this volume and unpredictable twist makes the story more interesting.",,,1,,,0,,,,,
18800647,In the Dark,Richard Laymon,"Laymon, Richard",Dean R. Koontz,"=""""","=""9780755391691""",1,3.86,47North,Kindle Edition,534,2010,1994,2016/12/31,2016/10/18,"ebooks, horror","ebooks (#49), horror (#18)",read,"https://chyneyee.com/2016/12/31/in-the-dark-by-richard-laymon/<br/><br/>The main character, Jane, seems so desperate for love and gullible. Of course, the author needs to fill her with greed else she won’t continue with the game and the story can’t proceed further. I felt the story wasn’t as interesting as the synopsis of the book. The character was annoying and seems dumb to me but suddenly, she was getting smarter towards the end. She tends to have a lot of wild imaginations with the guy that she just met for a couple of hours. The author tried to made her seems brave but I felt it was more as a greedy woman. Well, I guess she needs to be greedy else this story won’t exist at the first place.<br/><br/>Halfway through reading the story, my feelings for the main character had changed from strongly dislike to hate. Her greed made her such an idiot person and loss of logical sense. Maybe nothing made sense in this story such as went for jogging during midnight and she was getting weirder as the story goes by. She expects Brace to apologise after Brace worried for her safety and tried to stop her from sleeping in the coffin just for the money but she acted like a crazy woman and insists of doing it. I felt she is as psychotic as MOG.<br/><br/>Also, the word ‘panties’ was heavily used by the author in this story.",,,1,,,0,,,,,
7080354,"Motion to Suppress (Nina Reilly, #1)",Perri O'Shaughnessy,"O'Shaughnessy, Perri",,"=""0307423190""","=""9780307423191""",3,3.94,Dell,ebook,480,2007,1995,2017/01/29,2015/07/27,"ebooks, mystery-thriller","ebooks (#50), mystery-thriller (#12)",read,"https://chyneyee.com/2017/01/29/motion-to-suppress-perri-o-shaughnessy/<br/><br/>The story started in an interesting way but there were too much details of the emotions which made me easily get bored with it. Also, the legal and courtroom aspects were overly used and having too much of legal terms can kill the story no matter how good is the plot.",,,1,,,0,,,,,
19084285,The Art of Happiness,Dalai Lama XIV,"XIV, Dalai Lama",Howard C. Cutler,"=""""","=""""",2,4.15,Hodder,Kindle Edition,356,2011,1998,2017/02/15,2017/02/09,"ebooks, philosophy, halfway-book","ebooks (#52), philosophy (#2), halfway-book (#3)",read,"https://chyneyee.com/2017/02/15/the-art-of-happiness-10th-anniversary-edition-dalai-lama-xiv-howard-c-cutler/<br/><br/>I feel this book should be more suitable for those that want to know more about themselves. Philosophical books act like a shortcut for people with hectic lives that don’t have a quiet time for self-reflection.<br/><br/>There were a number of assumptions have been made based on the author’s views about the Dalai Lama. In my own opinion, I feel the author seems didn't understand the teachings and the time spent for all the conversations was just purely for this book. <br/><br/>I feel the author is not prepared to open himself to accept something that is different from his world. He seems still very stuck to what he believes to be right and his own ways of thinking. Well, there’s nothing wrong about having your own beliefs but at least don’t give us the impression that you’re still stuck with your own ways and be more neutral when you express your thoughts in this book.",,,1,,,0,,,,,
10576658,Missing,Karin Alvtegen,"Alvtegen, Karin",,"=""0857860224""","=""9780857860224""",4,3.62,Canongate Books,Paperback,352,2011,2000,2017/03/16,2015/03/29,"ebooks, mystery-crime, book-to-tv-or-movie","ebooks (#56), mystery-crime (#37), book-to-tv-or-movie (#52)",read,"https://chyneyee.com/2017/03/16/missing-karin-alvtegen/<br/><br/>I feel like dancing a slow waltz when reading this book. One of my favourite parts of this story is when she meets a 15-year old boy in the school’s attic who wants to experience as a homeless person and later works together with her to track down the real serial killer.<br/><br/>The ending was a bit hurried to wrap-up the entire story. There were several plot twists towards the ending and it took me some time to digest what had just happened to Sybilla after reading the quick-paced ending. Surprisingly, I liked the story. Maybe it’s because I just realised that I treated Sybilla as a real character and I felt relieved after I finished the book.",,,1,,,0,,,,,
